x-axis,1,4
second,Volt,Volt
+200.00301000E-03,-3.93750089478E+00,+4.13749999925E+00
+200.00302000E-03,+6.37499780734E+00,+4.07500001254E+00
+200.00303000E-03,+7.31249980017E+00,+4.13749998593E+00
+200.00304000E-03,-2.99999779649E+00,+4.13749999925E+00
+200.00305000E-03,-8.78124876165E+00,+4.13749999925E+00
+200.00306000E-03,-1.28125161045E+00,+4.07500001268E+00
+200.00307000E-03,+8.40624791473E+00,+4.13749998580E+00
+200.00308000E-03,+5.28125067431E+00,+4.07500001274E+00
+200.00309000E-03,-5.96874756656E+00,+4.13749998574E+00
+200.00310000E-03,-8.46874945792E+00,+4.19999998570E+00
+200.00311000E-03,+1.68749779245E+00,+4.19999999925E+00
+200.00312000E-03,+9.34374833182E+00,+4.07500002649E+00
+200.00313000E-03,+2.78125143332E+00,+4.13749998560E+00
+200.00314000E-03,-8.31249757116E+00,+4.13749999925E+00
+200.00315000E-03,-7.06250027433E+00,+4.13749999925E+00
+200.00316000E-03,+4.96874735324E+00,+4.07500001300E+00
+200.00317000E-03,+9.49999900078E+00,+4.13749998547E+00
+200.00318000E-03,-656.24775503E-03,+4.13749999925E+00
+200.00319000E-03,-10.03124792279E+00,+4.13749999925E+00
+200.00320000E-03,-4.40625124929E+00,+4.07500001314E+00
+200.00321000E-03,+8.09374721722E+00,+4.13749998534E+00
+200.00322000E-03,+8.09375000000E+00,+4.19999998531E+00
+200.00323000E-03,-4.09374727396E+00,+4.13750001323E+00
+200.00324000E-03,-10.49999856371E+00,+4.13749999925E+00
+200.00325000E-03,-812.50217705E-03,+4.13749999925E+00
+200.00326000E-03,+9.96874757148E+00,+4.13749999925E+00
+200.00327000E-03,+5.90625091723E+00,+4.13749999925E+00
+200.00328000E-03,-7.37499699436E+00,+4.07500001340E+00
+200.00329000E-03,-9.56249950380E+00,+4.13749998508E+00
+200.00330000E-03,+2.78124719353E+00,+4.13749999925E+00
+200.00331000E-03,+10.90624814843E+00,+4.13749999925E+00
+200.00332000E-03,+2.46875192723E+00,+4.13749999925E+00
+200.00333000E-03,-9.87499717404E+00,+4.13749999925E+00
+200.00334000E-03,-7.53125053781E+00,+4.13749999925E+00
+200.00335000E-03,+6.37499680168E+00,+4.13749999925E+00
+200.00336000E-03,+10.59374902750E+00,+4.13749999925E+00
+200.00337000E-03,-1.43749722025E+00,+4.13749999925E+00
+200.00338000E-03,-11.43749768430E+00,+4.07500001373E+00
+200.00339000E-03,-4.40625163193E+00,+4.13749998475E+00
+200.00340000E-03,+9.49999676509E+00,+4.13749999925E+00
+200.00341000E-03,+8.71875018215E+00,+4.19999998468E+00
+200.00342000E-03,-5.49999667742E+00,+4.07500002846E+00
+200.00343000E-03,-11.74999853624E+00,+4.13749998462E+00
+200.00344000E-03,-343.75267737E-03,+4.13749999925E+00
+200.00345000E-03,+11.53124720635E+00,+4.19999998455E+00
+200.00346000E-03,+5.75000136311E+00,+4.13750001399E+00
+200.00347000E-03,-8.78124656616E+00,+4.13749999925E+00
+200.00348000E-03,-10.18749966695E+00,+4.13749999925E+00
+200.00349000E-03,+4.03124662504E+00,+4.07500001409E+00
+200.00350000E-03,+12.15624806717E+00,+4.13749998439E+00
+200.00351000E-03,+1.68750249588E+00,+4.13749999925E+00
+200.00352000E-03,-11.43749686392E+00,+4.13749999925E+00
+200.00353000E-03,-7.53125093541E+00,+4.13749999925E+00
+200.00354000E-03,+7.93749628762E+00,+4.19999998426E+00
