# Mess-Beginn: 08.11.2018 10:09:03
# Zeit	Zeit
9.72113000E+2	1.89961488E-5
9.72745000E+2	1.90842436E-5
9.73377000E+2	1.90656973E-5
9.74010000E+2	1.90332414E-5
9.74642000E+2	1.90935219E-5
9.75274000E+2	1.91630704E-5
9.75906000E+2	1.90378831E-5
9.76538000E+2	1.89822442E-5
9.77170000E+2	1.90332515E-5
9.77802000E+2	1.90007956E-5
9.78434000E+2	1.88802447E-5
9.79066000E+2	1.89961590E-5
9.79698000E+2	1.89544298E-5
9.80330000E+2	1.89775978E-5
9.80962000E+2	1.89312321E-5
9.81594000E+2	1.89219590E-5
9.82226000E+2	1.89265955E-5
9.82858000E+2	1.88616498E-5
9.83490000E+2	1.90146563E-5
9.84122000E+2	1.89219251E-5
9.84754000E+2	1.90192929E-5
9.85386000E+2	1.91676628E-5
9.86018000E+2	1.90331933E-5
9.86650000E+2	1.89450987E-5
9.87282000E+2	1.90656492E-5
9.87914000E+2	1.89543718E-5
9.88546000E+2	1.89914502E-5
9.89178000E+2	1.89589943E-5
9.89810000E+2	1.90470889E-5
9.90442000E+2	1.90795448E-5
9.91074000E+2	1.90192695E-5
9.91706000E+2	1.89311546E-5
9.92338000E+2	1.90285222E-5
9.92970000E+2	1.90285222E-5
9.93602000E+2	1.89960663E-5
9.94235000E+2	1.89450966E-5
9.94867000E+2	1.91305590E-5
9.95499000E+2	1.90934665E-5
9.96131000E+2	1.89775525E-5
9.96763000E+2	1.88801847E-5
9.97395000E+2	1.90517801E-5
9.98027000E+2	1.93207010E-5
9.98659000E+2	1.97750846E-5
9.99291000E+2	2.00579152E-5
9.99923000E+2	2.06235790E-5
1.00055500E+3	2.12031499E-5
1.00118700E+3	2.17409917E-5
1.00181900E+3	2.22000119E-5
1.00245100E+3	2.27424903E-5
1.00308400E+3	2.32524340E-5
1.00371600E+3	2.36975434E-5
1.00434800E+3	2.42075646E-5
1.00498000E+3	2.46619470E-5
1.00561200E+3	2.52276141E-5
1.00624400E+3	2.56634504E-5
1.00687600E+3	2.60390116E-5
1.00750800E+3	2.65119404E-5
1.00814000E+3	2.69709595E-5
1.00877200E+3	2.73559053E-5
1.00940400E+3	2.77917430E-5
1.01003600E+3	2.81719419E-5
1.01066800E+3	2.85104116E-5
1.01130000E+3	2.89184420E-5
1.01193200E+3	2.93264605E-5
1.01256400E+3	2.96232011E-5
1.01319600E+3	2.99153053E-5
1.01382800E+3	3.01610061E-5
1.01446000E+3	3.05875704E-5
1.01509200E+3	3.10558638E-5
1.01572400E+3	3.13016019E-5
1.01635600E+3	3.15056109E-5
1.01698800E+3	3.18718488E-5
1.01762000E+3	3.21036769E-5
1.01825200E+3	3.23494148E-5
1.01888400E+3	3.25348773E-5
1.01951600E+3	3.28687070E-5
1.02014800E+3	3.31329911E-5
1.02078000E+3	3.33694558E-5
1.02141200E+3	3.36337398E-5
1.02204400E+3	3.39072970E-5
1.02267600E+3	3.41855016E-5
1.02330800E+3	3.43848738E-5
1.02394000E+3	3.45610632E-5
1.02457200E+3	3.47511623E-5
1.02520400E+3	3.51035083E-5
1.02583600E+3	3.52982439E-5
1.02646800E+3	3.54651600E-5
1.02710000E+3	3.57248074E-5
1.02773200E+3	3.58731773E-5
1.02836400E+3	3.60308973E-5
1.02899600E+3	3.60262607E-5
1.02962800E+3	3.63600936E-5
1.03026000E+3	3.65270101E-5
1.03089200E+3	3.65780174E-5
1.03152400E+3	3.67959361E-5
1.03215600E+3	3.69257600E-5
1.03278800E+3	3.70509474E-5
1.03342000E+3	3.71483153E-5
1.03405200E+3	3.73476868E-5
1.03468400E+3	3.74357816E-5
1.03531600E+3	3.74867838E-5
1.03594800E+3	3.76351540E-5
1.03658000E+3	3.78206231E-5
1.03721200E+3	3.78716253E-5
1.03784400E+3	3.80107224E-5
1.03847600E+3	3.81544560E-5
1.03910800E+3	3.82657337E-5
1.03974000E+3	3.84326231E-5
1.04037200E+3	3.83538015E-5
1.04100400E+3	3.85763567E-5
1.04163600E+3	3.87386365E-5
1.04226800E+3	3.87479413E-5
1.04290000E+3	3.88963115E-5
1.04353200E+3	3.90168623E-5
1.04416400E+3	3.90817743E-5
1.04479600E+3	3.90725012E-5
1.04542800E+3	3.92903286E-5
1.04606000E+3	3.93459673E-5
1.04669200E+3	3.94479717E-5
1.04732400E+3	3.95267932E-5
1.04795600E+3	3.95638844E-5
1.04858800E+3	3.96195231E-5
1.04922000E+3	3.97910758E-5
1.04985200E+3	3.98791705E-5
1.05048400E+3	3.99440823E-5
1.05111600E+3	3.98886018E-5
1.05174800E+3	3.98932383E-5
1.05238000E+3	4.00926111E-5
1.05301200E+3	4.03012570E-5
1.05364400E+3	4.02919428E-5
1.05427600E+3	4.03151257E-5
1.05490800E+3	4.04078571E-5
1.05554000E+3	4.03336720E-5
1.05617200E+3	4.03151257E-5
1.05680400E+3	4.03289605E-5
1.05743600E+3	4.04541477E-5
1.05806800E+3	4.04819671E-5
1.05870000E+3	4.07879804E-5
1.05933200E+3	4.07833492E-5
1.05996400E+3	4.07833492E-5
1.06059600E+3	4.06998910E-5
1.06122800E+3	4.06952544E-5
1.06186000E+3	4.07648029E-5
1.06249200E+3	4.08436671E-5
1.06312400E+3	4.08946693E-5
1.06375600E+3	4.09827642E-5
1.06438800E+3	4.12053195E-5
1.06502000E+3	4.11776376E-5
1.06565200E+3	4.12889156E-5
1.06628400E+3	4.13445546E-5
1.06691600E+3	4.13213717E-5
1.06754800E+3	4.13027071E-5
1.06818000E+3	4.14186214E-5
1.06881200E+3	4.11589734E-5
1.06944400E+3	4.12517048E-5
1.07007600E+3	4.13676191E-5
1.07070800E+3	4.14602221E-5
1.07134000E+3	4.14138565E-5
1.07197200E+3	4.15297705E-5
1.07260400E+3	4.15344071E-5
1.07323600E+3	4.15298950E-5
1.07386800E+3	4.15391681E-5
1.07450000E+3	4.15762607E-5
1.07513200E+3	4.15948069E-5
1.07576400E+3	4.16179898E-5
1.07639600E+3	4.17153168E-5
1.07702800E+3	4.17384997E-5
1.07766000E+3	4.16457683E-5
1.07829200E+3	4.16179489E-5
1.07892400E+3	4.17292041E-5
1.07955600E+3	4.17431138E-5
1.08018800E+3	4.18683011E-5
1.08082000E+3	4.18126623E-5
1.08145200E+3	4.19193033E-5
1.08208400E+3	4.19286700E-5
1.08271600E+3	4.17988459E-5
1.08334800E+3	4.17849362E-5
1.08398000E+3	4.17895728E-5
1.08461000E+3	4.19240560E-5
1.08524000E+3	4.19982412E-5
1.08587200E+3	4.19982412E-5
1.08650400E+3	4.20167875E-5
1.08713600E+3	4.19657851E-5
1.08776800E+3	4.19657461E-5
1.08840000E+3	4.19889290E-5
1.08903200E+3	4.20306581E-5
1.08966400E+3	4.20167484E-5
1.09029600E+3	4.19980945E-5
1.09092800E+3	4.21000989E-5
1.09156000E+3	4.22716517E-5
1.09219200E+3	4.22021032E-5
1.09282400E+3	4.22345592E-5
1.09345600E+3	4.22577291E-5
1.09408800E+3	4.21742710E-5
1.09472000E+3	4.21279054E-5
1.09535200E+3	4.23087312E-5
1.09598400E+3	4.22948378E-5
1.09661600E+3	4.24153884E-5
1.09724800E+3	4.24153884E-5
1.09788000E+3	4.24478443E-5
1.09851200E+3	4.23226572E-5
1.09914400E+3	4.21000782E-5
1.09977600E+3	4.22159922E-5
1.10040800E+3	4.22994502E-5
1.10104000E+3	4.24014546E-5
1.10167200E+3	4.23320030E-5
1.10230400E+3	4.24154612E-5
1.10293600E+3	4.24293709E-5
1.10356800E+3	4.23041836E-5
1.10420000E+3	4.22485447E-5
1.10483200E+3	4.22949187E-5
1.10546400E+3	4.23922867E-5
1.10609600E+3	4.24757450E-5
1.10672800E+3	4.23691039E-5
1.10736000E+3	4.24478685E-5
1.10799200E+3	4.24107760E-5
1.10862400E+3	4.23134082E-5
1.10925600E+3	4.23690469E-5
1.10988900E+3	4.23273178E-5
1.11052100E+3	4.23922503E-5
1.11115300E+3	4.24896182E-5
1.11178500E+3	4.26055324E-5
1.11241700E+3	4.25359839E-5
1.11304900E+3	4.25082201E-5
1.11368100E+3	4.23691229E-5
1.11431300E+3	4.24757641E-5
1.11494500E+3	4.25406761E-5
1.11557700E+3	4.25360395E-5
1.11620900E+3	4.26797186E-5
1.11684100E+3	4.25684410E-5
1.11747300E+3	4.25035291E-5
1.11810500E+3	4.26426261E-5
1.11873700E+3	4.26379443E-5
1.11936900E+3	4.25637593E-5
1.12000100E+3	4.26704002E-5
1.12063300E+3	4.25498496E-5
1.12126500E+3	4.24895743E-5
1.12189700E+3	4.24757874E-5
1.12252900E+3	4.25824286E-5
1.12316100E+3	4.25777920E-5
1.12379300E+3	4.25824286E-5
1.12442500E+3	4.26381025E-5
1.12505700E+3	4.25453710E-5
1.12568900E+3	4.26010099E-5
1.12632100E+3	4.26983780E-5
1.12695300E+3	4.26241479E-5
1.12758500E+3	4.26751502E-5
1.12821700E+3	4.24804141E-5
1.12884900E+3	4.25406896E-5
1.12948100E+3	4.26797868E-5
1.13011300E+3	4.27121943E-5
1.13074500E+3	4.26240995E-5
1.13137700E+3	4.27678331E-5
1.13200900E+3	4.26843749E-5
1.13264100E+3	4.26796862E-5
1.13327300E+3	4.25637721E-5
1.13390500E+3	4.25915915E-5
1.13453700E+3	4.25962281E-5
1.13516900E+3	4.26055012E-5
1.13580100E+3	4.26611971E-5
1.13643300E+3	4.26148315E-5
1.13706500E+3	4.26101949E-5
1.13769700E+3	4.25916486E-5
1.13832900E+3	4.26426303E-5
1.13896100E+3	4.27724542E-5
1.13959300E+3	4.26287206E-5
1.14022500E+3	4.27168154E-5
1.14085700E+3	4.26333572E-5
1.14148900E+3	4.26240609E-5
1.14212100E+3	4.26008781E-5
1.14275300E+3	4.26796997E-5
1.14338500E+3	4.26472437E-5
1.14401700E+3	4.25591725E-5
1.14464900E+3	4.25823553E-5
1.14528100E+3	4.27539083E-5
1.14591300E+3	4.27075426E-5
1.14654500E+3	4.27353620E-5
1.14717700E+3	4.27771318E-5
1.14780900E+3	4.26844004E-5
1.14844100E+3	4.26565810E-5
1.14907300E+3	4.26148519E-5
1.14970500E+3	4.26891677E-5
1.15033700E+3	4.28375383E-5
1.15096900E+3	4.26798945E-5
1.15160100E+3	4.27911725E-5
1.15223300E+3	4.26798945E-5
1.15286500E+3	4.26752597E-5
1.15349700E+3	4.28189938E-5
1.15412900E+3	4.26984426E-5
1.15476100E+3	4.26798963E-5
1.15539300E+3	4.26334684E-5
1.15602500E+3	4.27030170E-5
1.15665700E+3	4.26705610E-5
1.15728900E+3	4.28652972E-5
1.15792100E+3	4.28652972E-5
1.15855300E+3	4.27678798E-5
1.15918500E+3	4.28420650E-5
1.15981700E+3	4.27539701E-5
1.16044900E+3	4.27678798E-5
1.16108100E+3	4.28513135E-5
1.16171300E+3	4.27910381E-5
1.16234500E+3	4.27724918E-5
1.16297700E+3	4.27678553E-5
1.16360900E+3	4.27910381E-5
1.16424100E+3	4.27075165E-5
1.16487300E+3	4.26936068E-5
1.16550500E+3	4.28187940E-5
1.16613700E+3	4.27770649E-5
1.16676900E+3	4.27074689E-5
1.16740100E+3	4.26564667E-5
1.16803300E+3	4.28141097E-5
1.16866500E+3	4.28048366E-5
1.16929700E+3	4.27445613E-5
1.16992900E+3	4.28094879E-5
1.17056100E+3	4.27955782E-5
1.17119300E+3	4.26982104E-5
1.17182500E+3	4.28697632E-5
1.17245700E+3	4.27631356E-5
1.17308900E+3	4.27584991E-5
1.17372100E+3	4.27724087E-5
1.17435300E+3	4.28048647E-5
1.17498500E+3	4.27770453E-5
1.17561700E+3	4.27863032E-5
1.17625000E+3	4.28465785E-5
1.17688200E+3	4.28836710E-5
1.17751400E+3	4.27909398E-5
1.17814600E+3	4.29160840E-5
1.17877800E+3	4.28233528E-5
1.17941000E+3	4.27074389E-5
1.18004200E+3	4.28650818E-5
1.18067400E+3	4.29254137E-5
1.18130600E+3	4.28558653E-5
1.18193800E+3	4.27955900E-5
1.18257000E+3	4.27816803E-5
1.18320200E+3	4.27353147E-5
1.18383400E+3	4.28142541E-5
1.18446600E+3	4.26519740E-5
1.18509800E+3	4.27725249E-5
1.18573000E+3	4.27817981E-5
1.18636200E+3	4.28421075E-5
1.18699400E+3	4.28189246E-5
1.18762600E+3	4.27632857E-5
1.18825800E+3	4.28838367E-5
1.18889000E+3	4.28281978E-5
1.18952200E+3	4.28930981E-5
1.19015400E+3	4.28189129E-5
1.19078600E+3	4.28838249E-5
1.19141800E+3	4.29162810E-5
1.19205000E+3	4.29116154E-5
1.19268200E+3	4.28884325E-5
1.19331400E+3	4.28096108E-5
1.19394600E+3	4.28003377E-5
1.19457800E+3	4.27307891E-5
1.19521000E+3	4.27724962E-5
1.19584200E+3	4.28003156E-5
1.19647400E+3	4.27539499E-5
1.19710600E+3	4.27075842E-5
1.19773800E+3	4.28049415E-5
1.19837000E+3	4.28976729E-5
1.19900200E+3	4.27910318E-5
1.19963400E+3	4.28142146E-5
1.20026600E+3	4.28095780E-5
1.20089800E+3	4.28187869E-5
1.20153000E+3	4.28976085E-5
1.20216200E+3	4.27863310E-5
1.20279400E+3	4.27446019E-5
1.20342600E+3	4.28929624E-5
1.20405800E+3	4.28095042E-5
1.20469000E+3	4.28234139E-5
1.20532200E+3	4.29207817E-5
1.20595400E+3	4.28883258E-5
1.20658600E+3	4.28605780E-5
1.20721800E+3	4.27817563E-5
1.20785000E+3	4.28049392E-5
1.20848200E+3	4.29023071E-5
1.20911400E+3	4.29162719E-5
1.20974600E+3	4.28838159E-5
1.21037800E+3	4.28467233E-5
1.21101000E+3	4.28699062E-5
1.21164200E+3	4.28189039E-5
1.21227400E+3	4.28791499E-5
1.21290600E+3	4.27632356E-5
1.21353800E+3	4.27817819E-5
1.21417000E+3	4.28559670E-5
1.21480200E+3	4.27817307E-5
1.21543400E+3	4.28466427E-5
1.21606600E+3	4.27724576E-5
1.21669800E+3	4.29671934E-5
1.21733000E+3	4.29161912E-5
1.21796200E+3	4.28373757E-5
1.21859400E+3	4.27910101E-5
1.21922600E+3	4.28837414E-5
1.21985800E+3	4.29254705E-5
1.22049000E+3	4.30274693E-5
1.22112200E+3	4.27956410E-5
1.22175400E+3	4.28559163E-5
1.22238600E+3	4.29069186E-5
1.22301800E+3	4.29115551E-5
1.22365000E+3	4.30227993E-5
1.22428200E+3	4.30320725E-5
1.22491400E+3	4.28790658E-5
1.22554600E+3	4.27028764E-5
1.22617800E+3	4.29114724E-5
1.22681000E+3	4.27260100E-5
1.22744200E+3	4.28651068E-5
1.22807400E+3	4.28558337E-5
1.22870600E+3	4.29114724E-5
1.22933800E+3	4.27492216E-5
1.22997000E+3	4.27214022E-5
1.23060200E+3	4.28651357E-5
1.23123400E+3	4.27445851E-5
1.23186600E+3	4.27863047E-5
1.23249800E+3	4.27538488E-5
1.23313000E+3	4.28697628E-5
1.23376200E+3	4.29810403E-5
1.23439400E+3	4.29717672E-5
1.23502600E+3	4.29810342E-5
1.23565800E+3	4.28651202E-5
1.23629000E+3	4.28975761E-5
1.23692200E+3	4.29439417E-5
1.23755400E+3	4.28560060E-5
1.23818600E+3	4.28513694E-5
1.23881800E+3	4.28142768E-5
1.23945000E+3	4.28513694E-5
1.24008200E+3	4.28283503E-5
1.24071400E+3	4.28561698E-5
1.24134600E+3	4.28376235E-5
1.24197800E+3	4.28978992E-5
1.24261000E+3	4.27912576E-5
1.24324200E+3	4.28236123E-5
1.24387400E+3	4.28931610E-5
1.24450600E+3	4.28421586E-5
1.24513800E+3	4.28560683E-5
1.24577000E+3	4.28374132E-5
1.24640200E+3	4.29950566E-5
1.24703400E+3	4.30738783E-5
1.24766600E+3	4.30924246E-5
1.24829800E+3	4.28698692E-5
1.24893000E+3	4.29719471E-5
1.24956200E+3	4.28977619E-5
1.25019400E+3	4.29534008E-5
1.25082600E+3	4.28513961E-5
1.25145800E+3	4.29764923E-5
1.25209000E+3	4.29347632E-5
1.25269600E+3	4.28466684E-5
1.25335400E+3	4.28791244E-5
1.25398600E+3	4.28698512E-5
1.25461800E+3	4.28929560E-5
1.25525000E+3	4.28141344E-5
1.25588200E+3	4.28975926E-5
1.25651200E+3	4.29717776E-5
1.25714400E+3	4.28188471E-5
1.25775000E+3	4.29115784E-5
1.25840800E+3	4.29115784E-5
1.25904000E+3	4.27632082E-5
1.25967200E+3	4.27632082E-5
1.26030400E+3	4.29116178E-5
1.26093600E+3	4.28977081E-5
1.26156600E+3	4.27864304E-5
1.26219800E+3	4.27910669E-5
1.26283000E+3	4.28002787E-5
1.26346200E+3	4.28234615E-5
1.26409400E+3	4.28373712E-5
1.26472600E+3	4.28327346E-5
1.26535800E+3	4.27863690E-5
1.26599000E+3	4.27214677E-5
1.26662200E+3	4.27910162E-5
1.26725400E+3	4.28049259E-5
1.26788600E+3	4.28930207E-5
1.26851900E+3	4.28281228E-5
1.26915100E+3	4.28559422E-5
1.26978300E+3	4.28559422E-5
1.27041500E+3	4.29440370E-5
1.27104700E+3	4.29533102E-5
1.27167900E+3	4.28929952E-5
1.27231100E+3	4.27863542E-5
1.27294300E+3	4.27770811E-5
1.27357500E+3	4.29022684E-5
1.27420700E+3	4.28559326E-5
1.27483900E+3	4.29022983E-5
1.27547100E+3	4.28930252E-5
1.27610300E+3	4.29254812E-5
1.27673500E+3	4.29254812E-5
1.27736700E+3	4.29300925E-5
1.27799900E+3	4.28419977E-5
1.27863100E+3	4.28698171E-5
1.27926300E+3	4.27909955E-5
1.27989500E+3	4.27214178E-5
1.28052700E+3	4.28326954E-5
1.28115900E+3	4.27770566E-5
1.28179100E+3	4.27585103E-5
1.28242300E+3	4.27538738E-5
1.28305500E+3	4.27631520E-5
1.28368700E+3	4.28187908E-5
1.28431900E+3	4.29300684E-5
1.28495100E+3	4.28466102E-5
1.28558300E+3	4.29672192E-5
1.28621500E+3	4.27678467E-5
1.28684700E+3	4.28003027E-5
1.28747900E+3	4.27539370E-5
1.28811100E+3	4.28003027E-5
1.28874300E+3	4.27678438E-5
1.28937500E+3	4.27261147E-5
1.29000700E+3	4.28791215E-5
1.29063900E+3	4.28976677E-5
1.29127100E+3	4.28790813E-5
1.29190300E+3	4.30274514E-5
1.29253500E+3	4.29161739E-5
1.29316700E+3	4.31016365E-5
1.29379900E+3	4.28466851E-5
1.29443100E+3	4.28327754E-5
1.29506300E+3	4.29162337E-5
1.29569500E+3	4.29904188E-5
1.29632700E+3	4.28652314E-5
1.29695900E+3	4.28977368E-5
1.29759100E+3	4.28096419E-5
1.29822300E+3	4.26705446E-5
1.29885500E+3	4.27400932E-5
1.29948700E+3	4.29024116E-5
1.30011900E+3	4.28004069E-5
1.30075100E+3	4.27494045E-5
1.30138300E+3	4.29163214E-5
1.30201500E+3	4.28792287E-5
1.30264700E+3	4.27632592E-5
1.30327900E+3	4.28791736E-5
1.30391100E+3	4.27261666E-5
1.30454300E+3	4.27400764E-5
1.30517500E+3	4.28141916E-5
1.30580700E+3	4.28605573E-5
1.30643900E+3	4.28373744E-5
1.30707100E+3	4.28373744E-5
1.30770300E+3	4.28698304E-5
1.30833500E+3	4.29069264E-5
1.30896700E+3	4.27817391E-5
1.30959900E+3	4.27446466E-5
1.31023100E+3	4.28930167E-5
1.31086300E+3	4.28049139E-5
1.31149500E+3	4.28049139E-5
1.31212700E+3	4.27863676E-5
1.31275900E+3	4.27724579E-5
1.31339100E+3	4.28327333E-5
1.31402300E+3	4.27585748E-5
1.31465500E+3	4.27446651E-5
1.31528700E+3	4.29115816E-5
1.31591900E+3	4.30460421E-5
1.31655100E+3	4.29764446E-5
1.31718300E+3	4.28976230E-5
1.31781500E+3	4.27631626E-5
1.31844700E+3	4.28373477E-5
1.31907900E+3	4.27538895E-5
1.31971200E+3	4.28790176E-5
1.32034400E+3	4.29439294E-5
1.32097600E+3	4.28697444E-5
1.32160800E+3	4.27213745E-5
1.32224000E+3	4.26797216E-5
1.32287200E+3	4.28420014E-5
1.32350400E+3	4.28141820E-5
1.32413600E+3	4.27724529E-5
1.32476800E+3	4.28373649E-5
1.32540000E+3	4.29950858E-5
1.32603200E+3	4.29162640E-5
1.32666400E+3	4.28838080E-5
1.32729600E+3	4.29116274E-5
1.32792800E+3	4.28606175E-5
1.32856000E+3	4.28374346E-5
1.32919200E+3	4.27910689E-5
1.32982400E+3	4.29255295E-5
1.33045600E+3	4.28513444E-5
1.33108800E+3	4.29116275E-5
1.33172000E+3	4.29069909E-5
1.33235200E+3	4.27168914E-5
1.33298400E+3	4.27678937E-5
1.33361600E+3	4.27863712E-5
1.33424800E+3	4.28605563E-5
1.33488000E+3	4.28559197E-5
1.33551200E+3	4.28651929E-5
1.33614400E+3	4.27910078E-5
1.33677600E+3	4.28188024E-5
1.33740800E+3	4.28002561E-5
1.33804000E+3	4.28512583E-5
1.33867200E+3	4.29300799E-5
1.33930400E+3	4.29625551E-5
1.33993600E+3	4.29950110E-5
1.34056800E+3	4.29069163E-5
1.34120000E+3	4.28976431E-5
1.34183200E+3	4.28837334E-5
1.34246400E+3	4.28512908E-5
1.34309600E+3	4.28466542E-5
1.34372800E+3	4.28234714E-5
1.34436000E+3	4.27863788E-5
1.34499200E+3	4.27030503E-5
1.34562400E+3	4.27401430E-5
1.34625600E+3	4.27818722E-5
1.34688800E+3	4.26752309E-5
1.34752000E+3	4.26845040E-5
1.34815200E+3	4.28049873E-5
1.34878400E+3	4.29069920E-5
1.34941600E+3	4.28930822E-5
1.35004800E+3	4.27910776E-5
1.35068000E+3	4.27632930E-5
1.35131200E+3	4.26937443E-5
1.35194400E+3	4.28838440E-5
1.35257600E+3	4.29116634E-5
1.35320800E+3	4.29071001E-5
1.35384000E+3	4.28097318E-5
1.35447200E+3	4.28097318E-5
1.35510400E+3	4.28190050E-5
1.35573600E+3	4.27865489E-5
1.35636800E+3	4.27493923E-5
1.35700000E+3	4.27215728E-5
1.35763200E+3	4.27401191E-5
1.35826400E+3	4.28513970E-5
1.35889600E+3	4.28050513E-5
1.35952800E+3	4.29024195E-5
1.36016000E+3	4.29812414E-5
1.36079200E+3	4.26891368E-5
1.36142400E+3	4.28189611E-5
1.36205600E+3	4.27771127E-5
1.36268800E+3	4.28837538E-5
1.36332000E+3	4.27214739E-5
1.36395200E+3	4.27539298E-5
1.36458400E+3	4.27445619E-5
1.36521600E+3	4.27306523E-5
1.36584800E+3	4.28280200E-5
1.36648000E+3	4.28372931E-5
1.36711200E+3	4.29300243E-5
1.36774400E+3	4.28327484E-5
1.36837600E+3	4.28234753E-5
1.36900800E+3	4.27817461E-5
1.36964000E+3	4.29162066E-5
1.37027300E+3	4.27957431E-5
1.37090500E+3	4.28977478E-5
1.37153800E+3	4.28977478E-5
1.37217000E+3	4.29951159E-5
1.37280200E+3	4.28560186E-5
1.37343400E+3	4.28281234E-5
1.37406600E+3	4.29996765E-5
1.37469800E+3	4.28698525E-5
1.37533000E+3	4.27261189E-5
1.37596200E+3	4.27909734E-5
1.37659400E+3	4.26936055E-5
1.37722600E+3	4.28373390E-5
1.37785800E+3	4.26704227E-5
1.37849000E+3	4.27677906E-5
1.37912200E+3	4.27864044E-5
1.37975400E+3	4.28744993E-5
1.38038600E+3	4.27354022E-5
1.38101800E+3	4.29023187E-5
1.38165000E+3	4.30275158E-5
1.38228200E+3	4.28605993E-5
1.38291400E+3	4.28188701E-5
1.38354600E+3	4.28327798E-5
1.38417800E+3	4.28837821E-5
1.38481000E+3	4.27585651E-5
1.38544200E+3	4.28373868E-5
1.38607400E+3	4.29115719E-5
1.38670600E+3	4.27678383E-5
1.38733800E+3	4.28791010E-5
1.38797000E+3	4.29161935E-5
1.38860200E+3	4.29950152E-5
1.38923400E+3	4.28744644E-5
1.38986600E+3	4.28373719E-5
1.39049800E+3	4.28002960E-5
1.39113000E+3	4.28559349E-5
1.39176200E+3	4.29579394E-5
1.39239400E+3	4.27492938E-5
1.39302600E+3	4.26936555E-5
1.39365800E+3	4.27214749E-5
1.39429000E+3	4.27585674E-5
1.39492200E+3	4.28327525E-5
1.39555400E+3	4.28930279E-5
1.39618600E+3	4.27539441E-5
1.39681800E+3	4.28327658E-5
1.39745000E+3	4.28837680E-5
1.39808200E+3	4.27910366E-5
1.39871400E+3	4.27446894E-5
1.39934700E+3	4.25221340E-5
1.39997900E+3	4.27029603E-5
1.40061100E+3	4.25824094E-5
1.40124300E+3	4.26890506E-5
1.40187500E+3	4.27168600E-5
1.40250700E+3	4.28791400E-5
1.40313900E+3	4.27585891E-5
1.40377100E+3	4.27214966E-5
1.40440300E+3	4.27030000E-5
1.40503500E+3	4.27910949E-5
1.40566700E+3	4.28699167E-5
1.40629900E+3	4.29023727E-5
1.40693100E+3	4.28189144E-5
1.40756300E+3	4.28838556E-5
1.40819500E+3	4.29997701E-5
1.40882700E+3	4.28560362E-5
1.40945900E+3	4.28143070E-5
1.41009100E+3	4.28513622E-5
1.41072300E+3	4.29811863E-5
1.41135500E+3	4.29765497E-5
1.41198700E+3	4.28420891E-5
1.41261900E+3	4.28930914E-5
1.41325100E+3	4.28374708E-5
1.41388300E+3	4.29348389E-5
1.41451500E+3	4.27725587E-5
1.41514700E+3	4.29209292E-5
1.41577900E+3	4.27957290E-5
1.41641100E+3	4.27169072E-5
1.41704300E+3	4.26705414E-5
1.41767500E+3	4.28142753E-5
1.41830700E+3	4.28235766E-5
1.41893900E+3	4.28513960E-5
1.41957100E+3	4.29163081E-5
1.42020300E+3	4.29023984E-5
1.42083500E+3	4.29812202E-5
1.42146700E+3	4.29349152E-5
1.42209900E+3	4.29117323E-5
1.42273100E+3	4.27911811E-5
1.42336300E+3	4.28190006E-5
1.42399500E+3	4.27633552E-5
1.42462700E+3	4.27958113E-5
1.42525900E+3	4.27865382E-5
1.42589100E+3	4.28189942E-5
1.42652300E+3	4.28236308E-5
1.42715500E+3	4.28005369E-5
1.42778700E+3	4.28747224E-5
1.42841900E+3	4.29118151E-5
1.42905100E+3	4.27866271E-5
1.42968300E+3	4.28608230E-5
1.43031500E+3	4.28330035E-5
1.43094700E+3	4.27773644E-5
1.43157900E+3	4.28283669E-5
1.43221100E+3	4.29813744E-5
1.43284300E+3	4.29024324E-5
1.43347500E+3	4.29673446E-5
1.43410700E+3	4.28467935E-5
1.43473900E+3	4.27679716E-5
1.43537100E+3	4.28838169E-5
1.43600300E+3	4.28977266E-5
1.43663500E+3	4.27354465E-5
1.43726700E+3	4.27493562E-5
1.43789900E+3	4.27400831E-5
1.43853100E+3	4.28885206E-5
1.43916300E+3	4.28467914E-5
1.43979500E+3	4.28792475E-5
1.44042700E+3	4.28375183E-5
1.44105900E+3	4.28700104E-5
1.44169100E+3	4.27633690E-5
1.44232300E+3	4.27680056E-5
1.44295500E+3	4.28375543E-5
1.44358700E+3	4.26335446E-5
1.44421900E+3	4.27030673E-5
1.44485100E+3	4.27494331E-5
1.44548300E+3	4.27401600E-5
1.44611500E+3	4.28699843E-5
1.44674700E+3	4.28003786E-5
1.44737900E+3	4.29116564E-5
1.44801100E+3	4.27401031E-5
1.44864300E+3	4.26983739E-5
1.44927500E+3	4.26798276E-5
1.44990700E+3	4.26844331E-5
1.45053900E+3	4.27354354E-5
1.45117100E+3	4.29069887E-5
1.45180300E+3	4.27307989E-5
1.45243500E+3	4.27632659E-5
1.45306700E+3	4.28513608E-5
1.45369900E+3	4.29580021E-5
1.45433100E+3	4.28606340E-5
1.45496300E+3	4.28189048E-5
1.45559500E+3	4.28189142E-5
1.45622700E+3	4.28745531E-5
1.45685900E+3	4.28930994E-5
1.45749100E+3	4.28328239E-5
1.45812300E+3	4.27169371E-5
1.45875500E+3	4.27633029E-5
1.45938700E+3	4.26520250E-5
1.46001900E+3	4.26705713E-5
1.46065100E+3	4.26891176E-5
1.46128300E+3	4.27818523E-5
