# Mess-Beginn: 08.11.2018 11:12:11
# Zeit	Zeit
4.82305000E+2	5.28619845E-5
4.82937000E+2	5.28573479E-5
4.83569000E+2	5.29686265E-5
4.84201000E+2	5.29686468E-5
4.84833000E+2	5.30428325E-5
4.85465000E+2	5.30335593E-5
4.86097000E+2	5.31726577E-5
4.86729000E+2	5.30381959E-5
4.87361000E+2	5.30381294E-5
4.87993000E+2	5.30056731E-5
4.88625000E+2	5.30705856E-5
4.89257000E+2	5.31586811E-5
4.89889000E+2	5.31354630E-5
4.90521000E+2	5.31957388E-5
4.91153000E+2	5.28897231E-5
4.91785000E+2	5.28665401E-5
4.92417000E+2	5.30056381E-5
4.93049000E+2	5.31586778E-5
4.93681000E+2	5.30149431E-5
4.94311000E+2	5.30705824E-5
4.94943000E+2	5.29963967E-5
4.95575000E+2	5.29222303E-5
4.96207000E+2	5.29917794E-5
4.96839000E+2	5.30427820E-5
4.97471000E+2	5.30195990E-5
4.98103000E+2	5.30566919E-5
4.98735000E+2	5.29129776E-5
4.99365000E+2	5.29547071E-5
4.99997000E+2	5.30845321E-5
5.00629000E+2	5.28573383E-5
5.01261000E+2	5.30057195E-5
5.01893000E+2	5.30335392E-5
5.02525000E+2	5.30799052E-5
5.03157000E+2	5.30428124E-5
5.03789000E+2	5.31401812E-5
5.04421000E+2	5.31494784E-5
5.05053000E+2	5.31541150E-5
5.05685000E+2	5.30752926E-5
5.06317000E+2	5.32653936E-5
5.06949000E+2	5.29454912E-5
5.07582000E+2	5.30614065E-5
5.08213000E+2	5.30567699E-5
5.08845000E+2	5.30660431E-5
5.09477000E+2	5.30799530E-5
5.10109000E+2	5.31217669E-5
5.10741000E+2	5.31356767E-5
5.11373000E+2	5.30985838E-5
5.12005000E+2	5.31264035E-5
5.12637000E+2	5.29594786E-5
5.13269000E+2	5.30846674E-5
5.13901000E+2	5.31403068E-5
5.14533000E+2	5.30243913E-5
5.15165000E+2	5.31123701E-5
5.15797000E+2	5.29964548E-5
5.16429000E+2	5.29779084E-5
5.17061000E+2	5.30057281E-5
5.17693000E+2	5.29639986E-5
5.18325000E+2	5.30520405E-5
5.18957000E+2	5.30566771E-5
5.19589000E+2	5.31308628E-5
5.20221000E+2	5.31586825E-5
5.20853000E+2	5.30242483E-5
5.21485000E+2	5.31818930E-5
5.22117000E+2	5.31633465E-5
5.22749000E+2	5.32097126E-5
5.23381000E+2	5.32097126E-5
5.23987000E+2	5.32097219E-5
5.24645000E+2	5.30891701E-5
5.25277000E+2	5.31262630E-5
5.25909000E+2	5.29918013E-5
5.26542000E+2	5.30519940E-5
5.27174000E+2	5.31076332E-5
5.27806000E+2	5.30798136E-5
5.28439000E+2	5.30566306E-5
5.29070000E+2	5.29546253E-5
5.29702000E+2	5.29639425E-5
5.30334000E+2	5.30520380E-5
5.30966000E+2	5.31076772E-5
